Senior officials needed time off to recharge and recuperate from intense negotiations.,Refers to physical or mental relaxation after a period of intense activity.,2,1
"Small companies focus on specialized areas, while conglomerates like Mitsubishi aim to cover all bases.","""rests"" implies a foundation or basis, rather than physical repose.",1,1
"Dukakis's fate is dependent on Bush's actions and decisions, not solely on his own.","""rests"" implies influence or control, not physical placement or sleep.",1,1
"Resting implies stability and comfort, emphasizing the filmmaker's confidence and ease in dealing with clutter.","The phrase ""his glasses resting"" describes a physical state of the glasses.",2,1
- The past continues to affect us and cannot be ignored or overlooked.,"""Rest"" implies inactivity, but the past cannot physically rest or be inactive.",2,1
To permanently resolve or dispel doubts and criticisms surrounding the existing teacher tests.,"""rest"" implies calming or ending a controversy, not physical relaxation.",1,1
To signify resolving or ending the issue permanently.,"""Rest"" implies a state of finality and resolution, not physical repose.",2,1
It implies that his platform is based on hopeful ideas rather than proven strategies.,"""rests"" implies foundation or basis, not physical relaxation or sleep.",1,1
Metaphorically implies that the film's reputation is based primarily on this particular scene.,"""Rests"" implies the film's fame is supported or based on the sequence.",3,1
Governments have the power and authority to enforce self-discipline in rebuilding the monetary order.,"""rests"" implies a foundation or basis, rather than physical repose.",1,1
To convey the idea of dispelling or ending the perpetuation of false beliefs or ideas.,"""Rest"" implies a state of inactivity or death, not physical sleep.",1,1
"Gierek recognized Solidarity, lost job; Jaruzelski refuses to follow suit, maintaining political base.","""rest"" implies establishing or founding, not physical relaxation.",1,1
To indicate the end of his life and transition to a new phase or state.,"""Laid to rest"" is an idiomatic expression meaning ""buried"" or ""dead"", not physical rest.",2,1
Describing the act of horseback riding.,"The context mentions a riding instructor, implying horse riding.",3,0
The media will likely not support him for an extended period due to their fickle nature.,"""Ride"" refers to a period of popularity or success, not a physical activity.",1,0
"""ride"" is used non-metaphorically because it means to take advantage of someone's popularity.","""Ride"" implies benefiting from or capitalizing on someone else's popularity, not physical movement.",3,0
"The sentence describes the horses being physically ridden by boys, not symbolically or metaphorically.",The sentence describes physical action of boys riding horses.,3,0
"Because they benefited from positive earnings, Olympic Games publicity, and negative news about Reebok.","""Rode"" is used to convey a sense of benefiting or capitalizing on a situation.",2,0
"Describing physical action, not symbolic","The phrase ""ride around"" implies physical movement, likely in a vehicle.",2,0
"The word ""ride"" is used in a literal sense to describe the progress or continuation of something.","""Ride"" is used to convey a sense of being carried along by a situation.",3,0
Mr,"""Rode roughshod"" is an idiomatic expression meaning to treat someone or something unfairly.",2,0
"Stock price fluctuates, potentially leading to missed opportunities for higher returns elsewhere.","""Ride"" compares stock market fluctuations to a roller coaster experience.",2,0
"Corruption, influence of money in politics, lack of accountability, self-interest over public good.","""Ride"" is used to convey a sense of easy, effortless movement, not physical riding.",2,0
"Because it refers to supporting or abandoning a political candidate, not physically riding on something.","""Ride"" implies joining/supporting, not physical transportation.",2,0
For safety and comfort during transport and to have easy access for inspection and handling.,"""Ride"" refers to physical transportation in a seat on an airplane.",2,0
"Literal meaning of physically sitting in a vehicle, not metaphorical or symbolic.","Refers to a physical vehicle, likely a car or bus, being ridden in.",3,0
- reduce traffic congestion,"""ride"" refers to physical transportation on subways.",2,0
"Literal use refers to physically traveling on trains, not metaphorically riding or using something.",Refers to physically sitting or traveling on trains.,3,0
"Literal meaning, participating in luge sport.","""Riding"" is used to convey overcoming an obstacle, not a physical activity.",2,0
To indicate traveling or moving in a vehicle for leisure or recreational purposes.,"""Ride"" refers to physical transportation, likely by car or motorcycle.",3,0
It refers to the physical act of sitting on and controlling a horse for various activities.,Refers to physical activity of sitting on and controlling a horse.,4,0
"Literal use of ""ride"" to describe company's success and financial performance in chemicals industry.","""Ride"" is used to convey a sense of effortless movement or momentum, not physical action.",2,0
"Literal transportation context, not symbolic or metaphorical meaning.","""Riding"" is used to convey being in style or fashion, not physical transportation.",2,0
"Describing physical movement or actions, not a metaphor for dominance or control.","""Rides"" compares a person's actions to horseback riding, not actual horse riding.",2,0
Describes participants in a polo match riding horses into the arena.,The context describes a physical action of riding into an arena on a horse.,3,0
"Literal transportation is being discussed, not a metaphorical journey or shared experience.","""Ride"" is used to convey shared experience or fate, not physical transportation.",2,0
"""ride"" is used non-metaphorically to indicate physically traveling on the tram for sightseeing.","""Riding"" refers to physically sitting on the tram, not a figurative experience.",3,0
"literal sense, referring to the pressure and responsibility placed on him due to high expectations.","""riding"" conveys emotional burden, not physical action.",1,0
"Literal transportation or movement on a scooter, not a metaphor for control or influence.",The context mentions specific scooters and a physical activity.,2,0
"literal action of being carried on shoulders, symbolizing carefree joy and freedom of childhood.",The sentence describes a physical action of a boy riding on his father's shoulders.,2,0
Literal meaning of traveling on horseback,"""Rode"" implies physical action of mounting and sitting on a horse or other animal.",3,0
"Literal action of using a bike for transportation or leisure, not a metaphor for something else.","The sentence describes a physical action, riding a bike, which is a tangible activity.",3,0
"Different strokes have different body positions and leg movements, affecting the depth of leg ride.","""Ride"" refers to the physical position of legs in the water.",2,0
"High stakes, personal investment, career success hinges on the film's performance.","""Riding"" implies emotional investment, not physical action.",1,1
"Cost-effective, efficient use of space, potential for increased revenue, improved crew rest and comfort.","""Ride"" describes the physical action of containers being carried inside the plane.",1,1
Stress and pressure are being placed on the outcome of the situation.,"""Riding"" refers to dependence or consequence, not physical movement.",1,1
The success of the movie will determine the producer and distributor's future profits and reputation.,"""Ride"" refers to emotional investment, not physical transportation.",1,1
- Strong defense systems,"""ride out"" implies withstanding or surviving an attack, like riding out a storm.",2,1
"Metaphorically, ""ride"" implies controlling or manipulating, as Mort is manipulating the discussion.","""Riding the mixing board"" refers to physically controlling the sound levels.",2,1
"To convey a sense of danger, chaos, and instability experienced by the person.","Comparing a feeling to riding a tornado's tailgate, an impossible physical act.",1,1
To convey the image of the graph recorder being attached to the dash and moving smoothly.,"""Rides"" describes the physical placement of the graph recorder on the dash.",2,1
The company was successful and prosperous at that time.,"""Riding high"" is an idiomatic expression meaning being very successful or prosperous.",2,1
Metaphorically refers to Mr,"""Riding a wave"" is a common idiomatic expression for experiencing a surge of popularity.",1,1
The Volkswagen is not for sale because it is a historic final production model.,Refers to the physical action of a car moving off the assembly line.,2,0
"""roll"" is used literally to describe physical movement, not metaphorically as in rolling dice.","""rolled"" describes a physical action of moving on the floor.",3,0
It is describing the physical action of rolling up his sleeves to work.,"""rolled up"" describes the physical state of Joe Exec's shirt sleeves.",3,0
"Describes the physical action of tears flowing down her face, not a metaphor or symbolic.","Tears don't physically roll like objects, but flow or fall down the cheeks.",2,0
Describing a physical action.,"""rolled over"" describes the physical action of the airplane rotating.",1,0
It describes the physical movement of the cylinder along the spacebar for functionality.,"""rolling"" describes the physical movement of the cylinder.",3,0
To describe the action of a vehicle flipping over due to sharp turns at high speeds.,Refers to the physical act of a vehicle turning over.,3,0
- Lack of teaching job,The sentence describes a physical action of rolling cigarettes in a factory.,0,0
"Possible reasons: mechanical failure, pilot error, severe weather conditions, loss of control.",The plane is physically rotating or tilting to one side in flight.,2,0
Used literally to describe tanks moving into Western Europe in a military invasion scenario.,"""roll"" describes the physical movement of tanks, implying a military invasion.",3,0
The ball's motion is determined by the speed of the wheel in a predictable manner.,The context describes a physical ball moving on a roulette wheel.,3,0
Describing dominance or success in competition.,Refers to a physical action in a wrestling match.,2,0
Roll is used literally to describe the flipping of the vehicle in certain driving conditions.,Refers to the physical action of the vehicle turning over.,2,0
Represents continuity and persistence despite challenges or obstacles,"Buses are physical vehicles that can roll on wheels, making ""roll"" a literal description.",2,1
"High stakes, pressure to perform, leadership accountability, potential for significant consequences.","""Heads will roll"" is an idiomatic expression meaning people will be fired or punished.",2,1
To describe the company's financial decline and losses.,"""Rolled up"" implies accumulation, not physical rolling.",1,1
to reverse or undo previous deregulation policies for stricter antitrust enforcement and regulations.,"""roll back"" is an idiomatic expression meaning to reverse or cancel.",2,1
The mention of their firm in a negative context is causing them to feel ashamed.,The deceased individuals cannot physically roll over in their graves.,1,1
To indicate the arrival or movement of the trucks and their contents.,"""Roll"" describes the physical movement of trucks.",2,1
"Disagreement over regulations, excessive enthusiasm, potential for negative consequences, loss of control.","""roll"" implies figurative removal, not physical rolling, in this idiomatic expression.",1,1
Taking a risk or chance on the uncertain outcome of the Shoreham nuclear power plant.,"""Rolling the dice"" is an idiomatic expression for taking a risk or chance.",3,1
- admiration or respect for Valenzuela,"Eyes can't roll metaphorically, and the phrase ""rolling his eyes"" is an idiomatic expression.",2,1
Avoiding tax/penalty by transferring funds from one retirement account to another within 60 days.,"""Roll"" implies a transfer or movement, not a physical rolling action.",2,1
- Continues to function or operate smoothly,"""Rolling"" implies smooth, continuous motion, not physical rolling of an object.",2,1
It implies the completion of construction and unveiling of the aircraft.,"""Roll out"" refers to the physical act of moving the aircraft out of a hangar.",2,1
Investors chose short-term CDs for safety and flexibility after the stock market crash.,"""Roll"" implies transferring or moving funds, not physical rolling.",2,1
To start or initiate something in motion or progress.,"""Get the ball rolling"" is an idiomatic expression meaning to start or initiate an action.",3,1
"To create excitement and anticipation for the winner, emphasizing the high stakes of the game.","""rolled"" refers to the physical action of rolling a bowling ball.",2,1
To indicate readiness for hard work and effort.,"""Roll up my sleeves"" is an idiomatic expression meaning to prepare for action.",2,1
to emphasize the need for active participation and dedication from the trustees.,"""Roll up their sleeves"" is an idiomatic expression for getting to work or taking action.",2,1
"Too heavy or bulky to be carried, needed to be maneuvered carefully.",The sentence describes a physical action of moving a behemoth over seats on plywood.,2,1
Metaphorically used to describe introducing or launching a new product or idea.,"""Rolling out"" means introducing or launching a product, not physically rolling an egg.",3,1
To introduce or launch a new product or version.,"""Roll out"" means to introduce or launch a product, not physical rolling.",3,1
"Jesse Jackson is experiencing continued success and support, making it difficult for opponents to intervene.","""roll"" implies a continuous and effortless movement, like a rolling wave of success.",2,1
"Strong economic growth, low interest rates, and high consumer confidence driving the expansion.","""Rolling"" describes an abstract concept (expansion) with a physical action.",2,1
"""Roll"" implies movement and progress, like starting a process or initiating action.","""Rolling"" refers to starting a process, not physically moving a ball.",3,1
Ms,"""Rolling"" describes laughter, not physical movement, in this context.",2,1
to introduce or launch a new product or line of products.,"""Roll out"" means to introduce or launch a new product, not physical rolling.",3,1
"resilience, innovation, adaptability, competitiveness, strategic planning, market diversification, cost-cutting measures, workforce training, quality control.","""Roll over and play dead"" is an idiomatic expression for surrender or give up.",1,1
To expand product line and appeal to older kids.,"""rolled out"" means introduced or launched, not physically rolling a camcorder.",1,1
Eastern and Continental employees are not satisfied with their jobs and have negative attitudes.,"""Roll their eyes"" is an idiomatic expression for skepticism or annoyance.",1,1
Metaphorically used to describe the printing process and the excitement of seeing the finished product.,"""Rolling off the press"" is an idiomatic expression for publication or production.",2,1
No literal loss of jobs or punishment.,"""Roll"" refers to people being fired or punished, not physical rolling.",2,1
"Outdated technology, low sales, need for innovation.","""Roll out"" means to introduce or launch a product, not physical rolling.",2,1
The victims were able to make choices and decisions while experiencing positive moments.,"""Roll"" refers to a period of good fortune, not physical rolling.",1,1
To signify starting or initiating a discussion or conversation on a particular topic.,"""Rolling"" implies starting a conversation, not physical movement.",3,1
"""roll"" is used metaphorically to describe the movement of the eyes to relax facial muscles.","The phrase ""roll my eyes"" is a physical action, not a figurative expression.",2,1
It implies a strong reaction or disapproval from the deceased person.,"The person is dead, so physical rolling is impossible.",1,1
to signify reversing progress and having it reinstated at a higher level of control.,"""Roll"" is used to convey the idea of reversing or pushing back boundaries.",2,1
To indicate the action of the vehicles overturning or flipping over in accidents.,"""rolled over"" refers to the physical action of a Jeep overturning.",3,1
To imply a gradual unveiling or introduction of the proposals to the public.,"""Roll out"" is an idiomatic expression meaning to introduce or launch something.",2,1
"Emotional attachment, fear of failure, lack of trust in others to run the company.","Refers to a device monitoring infants' actual sleep, not a figurative state.",1,0
It is referring to physically being unable to sleep due to anger or frustration.,Refers to physical inability to sleep due to anxiety or frustration.,3,0
"""Sleep"" is used non-metaphorically to describe the physical act of falling asleep.","The context describes a system that helps people fall asleep, a physical state.",2,0
- relaxation,"""sleeps"" implies a state of inactivity or dormancy, not literal slumber.",2,0
Nicotine addiction disrupts sleep patterns and causes insomnia in heavy smokers.,"Refers to the physical act of sleeping, indicating a specific duration of rest.",2,0
"Safety risk, lack of attention, potential for serious accidents, violation of regulations.","Operators were physically not awake, implying a state of unconsciousness.",1,0
The speaker is unable to sleep due to exhaustion and emotional distress from war experiences.,The context describes a physical inability to sleep due to exhaustion.,2,0
"Literal description of physical state, not a metaphor for inactivity or unawareness.","""Sleeping"" implies inaction or lack of attention, not physical rest.",2,0
"The sentence is describing a physical sensation caused by the tennis balls, not actual sleeping.",The sentence describes physical discomfort while sleeping due to tennis balls.,3,0
"Nicotine disrupts sleep patterns, leading to poor quality and less sleep for smokers.","Refers to the physical act of sleeping, specifically the duration of sleep.",2,0
Snoring disrupts sleep quality and leads to discomfort for the partner sharing the bed.,"The context is about physical sleeping arrangements, not abstract concepts.",2,0
"The sentence is describing a feature of a vehicle, not a figurative use of ""sleep"".",Refers to physical beds or compartments for sleeping on a train or ship.,2,0
"The word ""sleep"" is used non-metaphorically because it refers to actual physical rest and recuperation.","The context describes physical actions and conditions, implying actual rest.",2,0
The speaker is referring to overcoming laziness or procrastination to start the day.,Refers to the physical act of sleeping and desire for more rest.,1,1
"Dan Quayle's military service would provide reassurance, while his political leadership could cause anxiety.","""Sleep"" represents peace of mind, not physical rest.",1,1
"To suggest that the company is not inactive or complacent, but instead innovative and active.","""Sleeping"" implies inactivity or stagnation, not actual physical sleep.",2,1
- Dedication to work,"The phrase ""sleeps in his office"" implies physical rest, not a figurative state.",1,1
"to convey fear, danger, and instability during wartime.",The context describes a physical location (underground bunker) and a real action (sleeping).,1,1
"It implies feeling anxious, restless, or troubled, rather than literal inability to sleep.",The speaker is expressing a physical inability to fall asleep.,2,1
"Exhaustion, motion sickness, seeking comfort, overwhelmed by adrenaline, physical discomfort, escape from reality.",She's trying to rest or doze off while bouncing over rapids in a raft.,1,1
To avoid causing conflict or disturbance.,"""sleeping elephants"" refers to avoiding controversy, not actual elephants sleeping.",3,1
"Comfort, privacy, personal connection, avoiding discomfort.","Refers to the physical act of sleeping, contrasted with sleeping on the floor.",2,1
- He is constantly working on music and needs short breaks to rest and recharge.,"The context describes a physical act of sleeping, mentioning a cot and snooze duration.",1,1
- Lack of awareness,"""Sleep"" represents avoidance or ignorance, not physical rest.",1,1
"Intimacy, vulnerability, emotional connection, realization of feelings, deepening relationship.","The sentence describes a physical act of sleeping together, not a figurative state.",2,1
It implies intimacy and closeness in a relationship.,"Refers to sharing a bed with someone, implying physical sleep.",2,1
"Fear of potential power or consequences, dormant until provoked.","""Sleeping giant"" is an idiomatic expression for a powerful entity not yet active.",1,1
"Not literally asleep, but stayed overnight as guests.",The sentence describes a physical action of resting at a specific location.,1,1
"To convey exhaustion or extreme fatigue, not literally sleeping on the steps.",The context of boot camp and physical location (steps) implies physical rest.,1,1
"Camels do not actually sleep, they are resting and staying still.","Camels are physically resting, tied to posts, under blankets, and on sand.",2,1
"Lack of affordable housing, job instability, and discrimination.",The context describes a physical act of resting in a shelter or tent.,1,1
It implies that the others were unaware or indifferent to the situation.,The context implies that others were physically asleep during the incident.,2,1
"Charlie's manipulation backfires, revealing Karen's true intentions and pushing Bobby to prioritize wealth.","""slept with"" is a common idiomatic expression for having sexual intercourse.",1,1
To represent leaving behind one's past and longing for a different life.,Refers to the physical act of sleeping in a specific location (Detroit City).,1,1
It implies rendering enemies unconscious or incapacitated with the weapon's effects.,"""sleep"" implies rendering troops ineffective or unconscious, not actual sleep.",2,1
"To indicate extreme stress, anxiety, or depression.","The sentence describes physical symptoms, implying a lack of restful sleep.",1,1
"To indicate a place of comfort, security, and safety that could be jeopardized by speaking out.","""Sleep"" refers to physical rest, emphasizing the consequence of homelessness.",1,1
"The machine improves his breathing, allowing him to sleep better and Mrs","The context describes a machine forcing air down his trachea, implying actual sleep.",2,1
To convey excessive or indulgent behavior or appearance.,"""slept"" refers to the physical act of resting or sleeping.",1,1
"Feeling guilt-free, having a clear conscience, being at peace with oneself.","""Sleep"" represents a clear conscience, not physical rest.",2,1
It physically improves the texture and appearance of the skin.,"""smooth"" describes the physical texture of the skin, making it more even and uniform.",2,0
Describing the physical action of smoothing sand to create a table surface.,"""smooths the sand"" refers to physically flattening or leveling the sand's surface.",3,0
To account for fluctuations in property values over time and ensure stability in tax assessments.,"""smooth"" describes a statistical process, not a physical surface or texture.",1,0
"Describing physical action, not a texture or appearance.","""smoothing"" refers to physically making the ice surface even and flat.",2,0
"Diversification plan has not produced desired results, failing to stabilize company's performance.","""smooth out"" is an idiomatic expression for making something more stable or consistent.",1,0
To suggest making the disruptions less severe or more manageable.,"""Smoothing"" implies calming or easing, not physically making something smooth.",2,1
To avoid damaging the company's reputation and maintain a sense of professionalism and integrity.,"""smoothed over"" implies resolving a problem, not physically making something smooth.",2,1
Mr,"""smooth"" is used to describe a calming effect on emotions, not a physical surface.",1,1
To indicate that the deals were made easier or more successful.,"""Smoothed"" implies facilitating or easing the deals, not physically making them smooth.",2,1
To stabilize market conditions and prevent rapid changes in currency value.,"""Smooth"" implies calming or reducing turbulence, not physical surface alteration.",1,1
To resolve conflict and improve relations between the two companies competing for Santa Fe.,"""smooth"" describes resolving a conflict, not a physical surface.",2,1
"Building trust, shared values, mutual understanding, ease of communication, personal connection, positive rapport.","""Smooth"" describes a non-physical process, facilitating a business partnership.",1,1
"To resolve conflicts and reach a consensus, address financial issues and ensure project success.","""Smoothed out"" implies resolving difficulties, not physically making something smooth.",2,1
Experience and exposure to differing viewpoints can moderate extreme tendencies in a leader.,"""Smoothed"" implies a reduction in roughness or intensity, not physical surface texture.",1,1
To stabilize exchange rates and prevent further depreciation of the dollar.,"""smooth out"" means to make a process or situation less turbulent or volatile.",2,1
"Not literal, launch process had challenges or difficulties.","""Smooth"" describes an abstract process (launch), not a physical surface or texture.",2,1
To reconcile differences and improve relations between the two companies competing for Santa Fe.,"""smooth"" describes resolving a conflict, not a physical surface.",1,1
Seasonal adjustments may not account for all factors affecting month-to-month data accuracy.,"""smooth"" is used to convey a sense of ease or simplification, not physical texture.",1,1
It is referring to the physical action of resigning from a position or role.,"""Stepped down"" is an idiomatic expression meaning to resign or relinquish a position.",3,0
"Because ""step in"" means to become involved or take action in a situation.","""step in"" implies intervention or involvement, rather than physical movement.",3,0
Because it refers to physically moving from one location to another in a literal sense.,It describes a physical movement from one location to another.,3,0
"Describing physical action of stepping off a bus, not metaphorical or symbolic.","The tourists are physically getting off a bus, taking a physical step.",2,0
"Bill Bennett is more interesting due to his charisma, experience, and reputation in politics.","""Stepping down"" means resigning or leaving a position, not physical movement.",2,0
"Specific action taken with feet, literal movement in vehicle operation, not metaphorical.","""Stepped"" refers to physical action of pressing pedals with feet.",2,0
"Increased efficiency, accuracy, and effectiveness in monitoring and recording vehicle speeds for law enforcement purposes.","""Stepped up"" implies increased or intensified action, not physical movement.",2,0
"Step in means to become involved or take action, not necessarily implying physical movement.","""Step in"" means to intervene or take control, not a physical movement.",3,0
Literal action of increasing their public appearances or activity in the campaign.,"""stepping up"" implies increasing or escalating, not physical movement.",2,0
"Describes physical action of voters, not metaphorical","""stepping out"" implies emerging from a static image, not physical movement.",1,0
To create space for others to take on leadership roles and diversify perspectives within the organization.,"""Step down"" means to resign or relinquish a position, not physical movement.",2,1
To increase progress and gather more evidence quickly.,"""Stepping up"" implies increasing or intensifying efforts, not physical movement.",2,1
To increase criticism or opposition against Bush's proposal and gain support for their own stance.,"""Step"" implies increasing or escalating, rather than physical movement.",2,1
"Economic stability, market confidence, currency value maintenance, and inflation control.","""Step"" implies increasing or intensifying efforts, not physical movement.",1,1
To prevent economic collapse and stabilize the financial system.,"""stepped in"" implies intervention, not physical movement.",1,1
To suggest a gradual increase or progression in wages without permanently altering the base salary.,"""step up"" implies a gradual increase, rather than a physical movement.",2,1
To indicate taking action or increasing activity,"""stepped up"" is an idiomatic expression meaning to increase or accelerate, not physical movement.",2,1
To indicate a change in position or role within the company.,"""Step down"" is an idiomatic expression meaning to resign or relinquish a position.",3,1
To indicate movement or action in a specific direction or manner.,"""stepped out of"" indicates physical exit from the vehicle.",2,1
"Loss of trust, tarnished reputation, hindering progress, potential for legal trouble, public backlash.","""step down"" means to resign, not a physical action.",1,1
To indicate increasing intensity or action in the pursuit of acquiring Moore McCormack Resources Inc.,"""Step"" implies increasing or escalating efforts, not physical movement.",2,1
To indicate movement or action in a formal or deliberate manner.,Abideen is physically moving from one location (the hut) to another.,2,1
They resigned or retired from their positions.,"""stepped down"" implies resignation, not physical movement.",2,1
"To show increased effort, determination, or aggression in achieving a goal.","""Step"" implies a deliberate and intentional action, not a physical movement.",2,1
"Strong work ethic, sense of community, belief in stability and investment in property.","""step up"" means to take action or show initiative, not physical movement.",1,1
"Innovative technology, competitive pricing, strong brand reputation, and customer satisfaction.","""Step"" implies movement into a new position, not physical foot movement.",2,1
To emphasize the company's aggressive response and resistance to the takeover attempt.,"""Stepped up"" implies increased intensity or action, not physical movement.",2,1
To convey the sudden and unexpected danger the boy encountered while exploring the area.,"The word ""stepped"" describes a physical action of placing a foot on a mine.",2,1
"Lack of demand, low investor confidence, uncertain market conditions, lack of buying interest.","""stepping up to the counter"" implies taking action, not physical movement.",1,1
To increase access and promote use of clean natural gas for consumers and businesses.,"""step"" implies progress or advancement, not physical movement.",2,1
"Transition of power, change in leadership, relinquishing control, allowing someone else to take charge.","""Stepped down"" implies a figurative relinquishing of power, not physical movement.",2,1
To protect its intellectual property and maintain a competitive advantage in the market.,"""stepped up"" is an idiomatic expression meaning to increase or intensify efforts.",2,1
Retired or resigned from position.,"""Step down"" is an idiomatic expression meaning to resign or relinquish a position.",3,1
"Keeps focus, remains objective, stays on track, presents facts without bias, maintains professionalism.","""steps back"" means to withdraw or refrain from action, not physical movement.",2,1
To stabilize currency exchange rate and prevent excessive depreciation of the peso.,"""Stepped into"" implies involvement or intervention, rather than physical movement.",1,1
To increase the pace or intensity of the process of thrift liquidations and payouts to depositors.,"""step"" implies increasing or escalating, not physical movement.",2,1
It implies taking action or responsibility.,"""Step forward"" means to come forward and take responsibility, not physical movement.",3,1
To symbolize resigning or relinquishing power,"""Step down"" is an idiomatic expression meaning ""to resign"" or ""to give up a position"".",3,1
To resign or leave office due to controversy or criticism.,"""step down"" is an idiomatic expression meaning to resign or leave a position.",3,1
- To indicate an increase in monitoring and assessment by federal regulators due to financial concerns.,"""stepped up"" implies increased intensity or action, not physical movement.",2,1
To indicate a change in position or role within the company.,"""step down"" means to resign or relinquish a position, not physical movement.",2,1
Investors avoided trading to wait for U.S,"""Stepped aside"" means to withdraw or avoid action, not physical movement.",1,1
To emphasize taking action or intervention.,"""Stepped in"" implies taking action or intervening, not physical movement.",2,1
To intervene or take action in response to a situation or problem.,"""Step"" implies intervention or action, not physical movement.",2,1
"Increasing demand for beer, need to meet export orders, potential for growth in the market.","""step up"" is an idiomatic expression meaning to increase or enhance something.",1,1
Increased criticism of apartheid by churches led to escalating clash between church and state.,"""stepped up"" implies increased intensity or action, not physical movement.",2,1
He was exempt from the restriction due to being in office when the change occurred.,"""step down"" means to resign or relinquish a position, not physical movement.",1,1
- Market activity increased,"""Step into"" is an idiomatic expression meaning to enter or become involved in something.",2,1
To signify taking action or making a move.,"""steps"" refers to physical movement from one location to another.",3,1
To indicate an increase in intensity or aggressiveness in the conflict over labor costs.,"""Stepped up"" implies an increase in intensity, not physical movement.",2,1
To increase sales or attract customers by being more persuasive or offering discounts.,"""Step up"" is an idiomatic expression meaning to increase or intensify an action.",2,1
To indicate an increase in intensity or frequency of criticism towards the Aquino government.,"""stepped up"" implies increased intensity or action, not physical movement.",2,1
To indicate increasing or intensifying actions or measures taken to improve competitiveness.,"""Step"" implies progression or increase, not physical movement.",2,1
It implies taking action or making a decision in a challenging or risky situation.,"""Step into"" means to take on a role or responsibility, not physical movement.",2,1
To increase innovation and strengthen the country's workforce and economy.,"""Step"" implies a figurative increase in effort, not a physical movement.",2,1
"Political motives, desire to challenge US dominance in international debt strategy.","""stepping into the breach"" is an idiomatic expression meaning to take action in a crisis.",1,1
To indicate the act of withdrawing or relinquishing control or involvement in a situation.,"""step aside"" means to relinquish or yield, not a physical movement.",2,1
To indicate an increase or acceleration in trading activity and price movement.,"""Stepped up"" implies an increase or intensification, rather than physical steps.",2,1
"to reduce costs, improve efficiency, and steer employees towards more cost-effective healthcare options.","""Stepping up"" implies increasing intensity or effort, not physical movement.",2,1
To indicate a change in position or role within the construction project.,"""steps down"" refers to physical movement, descending from a higher position.",2,1
- Improve quality of life,Refers to physical action of boarding a bus or train.,1,1
"To improve efficiency, innovation, and competitiveness in the automotive industry.","""stepping up"" implies increasing or escalating, rather than physical movement.",2,1
To delegate responsibility and focus on higher-level tasks.,"""stepped back"" implies a figurative withdrawal, not a physical movement.",2,1
"Intervene or assist, provide housing, limited resources.","""stepped in"" implies intervention or involvement, rather than physical movement.",2,1
- To indicate taking action or making a bold move,"""step forth"" implies taking a bold action, not physical movement.",3,1
"Loss of trust, protest against unethical behavior, demand for accountability, call for resignation.","""step down"" is an idiomatic expression meaning to resign or relinquish a position.",2,1
to indicate a change in leadership or position within the company,"""stepped down"" means resigned or relinquished a position, not physical movement.",2,1
To indicate physically placing paper between teeth and gums for testing purposes.,"""stick"" describes a physical action of placing or inserting pieces of paper.",2,0
To describe a physical object or action.,"The phrase ""stuck in his head"" describes a physical object lodged in Trotsky's skull.",3,0
"Distinctive design, unique features, stands out among other cars, catches attention quickly.","""sticks out"" means stands out or is conspicuous, not physically attached.",2,0
- To describe the physical action of DNA binding,"""Stick"" describes a physical binding or attachment of DNA probes to DNA in a sample.",3,0
Used to describe physical adherence or attachment between the components and antibodies in the blood.,"""Stick"" describes a physical binding or attachment of antigens to antibodies.",3,0
The phrase refers to staying focused on the practical aspects and fundamentals of their business.,"""Stick"" means to remain committed or loyal, not physical attachment.",1,0
Referring to the physical action of the ball becoming caught or lodged in the net.,"""Stuck"" describes the physical action of the ball getting caught in the net twine.",3,0
Literal reference to being unable to change or escape a situation or responsibility.,"""Stuck"" implies a sense of being trapped or unable to change, not physical attachment.",2,0
- Indicates a strong preference,"""Stick"" means to adhere or commit to something, not physical attachment.",2,1
To emphasize the challenges and inefficiencies of using ferries as transportation over the Hudson River.,"Ferries are physically stuck in ice, indicating a real physical obstruction.",2,1
Refusal to admit mistakes and adapt to changing market conditions can lead to significant losses.,"""stuck"" implies being trapped or unable to escape a situation, not physical obstruction.",1,1
"""Stick"" implies remaining unchanged or accepted, allowing Air Force to avoid contract adjustments.","""stick"" means to remain or be accepted, not referring to a physical stick.",2,1
Limited maintained tight inventory levels to control markdowns and avoid being stuck with unsold merchandise.,"""stuck"" implies being trapped or unable to move, not physical sticking.",2,1
"High costs could overwhelm insurance companies financially, leading to insolvency.","""stuck"" implies being burdened or overwhelmed, not physically attached.",1,1
Consistency in economic data and trends.,"""Sticking"" implies loyalty or commitment, rather than physical attachment.",1,1
"Limiting marketing strategy, narrow target audience, restrict growth potential, overlook broader market opportunities.","""stick"" means to adhere or commit to a philosophy, not a physical object.",1,1
Investors may be more determined to enforce agreements in response to major financial setbacks.,"""stick"" means to be enforced or upheld, not a physical object.",2,1
Airline not responsible for missed connections.,"""Stuck"" refers to physical location, being unable to travel to intended destination.",2,1
- To control population,"""sticking"" refers to physical action of trapping and killing wild colonies.",1,1
"Repetition, emotional appeal, catchy slogans, and negative messages make the ads memorable and effective.","""stick"" implies ideas or claims lingering in people's minds, not physical adhesion.",1,1
Feeling unable to move forward or make progress in a situation or relationship.,"""stuck"" implies a sense of being unable to move forward or make progress.",3,1
"to break away from the group, take risks, set his own pace, challenge competitors.","""Sticking"" implies accompanying or following closely, not physical attachment.",1,1
