sent1,sent2,label,matrics
"literal. Describes the physical action of tears flowing, no metaphorical comparison is made to a stream.","metaphor. ""Stream"" compares tears to flowing water, creating a vivid emotional image.",0,"[0.17913282764344732, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.375, 0.0, 0.1875, 0.09615384615384616]"
"literal. ""Stuff"" is a verb indicating filling, not a noun referring to miscellaneous items.","literal. ""Stuff"" refers to the physical act of filling a pillow with feathers.",0,"[0.2849111011207126, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.42857142857142855, 0.15384615384615385, 0.2857142857142857, 0.320863309352518]"
"literal. Literal description of physical sensation, not metaphorical use of ""stuff.""","literal. ""Stuffed"" refers to the physical blockage or congestion of the nasal passages.",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.13392857142857142]"
"metaphor. To indicate suppressing or controlling emotions, avoiding conflict, or maintaining composure in a situation.","metaphor. Anger is an emotion, not a physical object that can be swallowed.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.2, 0.0, 0.2, 0.06756756756756756]"
metaphor. To indicate hiding or suppressing emotions or thoughts.,"metaphor. ""Swallow"" means to accept or absorb an idea, not to ingest physical words.",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.15789473684210528]"
metaphor. To indicate disbelief or skepticism.,"metaphor. ""swallow"" means to accept or believe, not to ingest physically.",1,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.5, 0.23076923076923078]"
"metaphor. Music cannot physically swell, but the volume and intensity increased dramatically to a peak.","metaphorical. ""Swell"" describes a non-physical increase in volume or intensity, not a physical expansion.",1,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.4666666666666667, 0.0, 0.3333333333333333, 0.1342281879194631]"
"literal. Describing physical action, literal meaning, cause and effect relationship between water and wood.","literal. ""Swell"" refers to the physical expansion of wood due to water absorption.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10791366906474818]"
"metaphor. The meat was completely covered and surrounded by the fatty gravy, creating a swimming-like appearance.","metaphorical. ""swim"" describes the meat's abundance of gravy, not actual aquatic movement.",1,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.29411764705882354, 0.0625, 0.23529411764705882, 0.06410256410256411]"
literal. The sentence describes a literal act of swimming in a body of water.,literal. The sentence describes a physical action of moving through water to reach a shore.,0,"[0.4666666666666667, 0.2857142857142857, 0.23076923076923078, 0.16666666666666669, 0.5714285714285714, 0.3076923076923077, 0.5, 0.5319148936170213]"
literal. It describes physically attaching the notice to the board with a tack or pin.,"literal. ""Tack"" refers to physically attaching the notice to the board using a tack or pin.",0,"[0.75, 0.6, 0.5, 0.38461538461538464, 0.8, 0.6428571428571429, 0.8, 0.7884933774834437]"
"literal. Literal description of speech, not comparing to something else or using as a figure of speech.","literal. ""Talk"" refers to the act of speaking, conveying information or ideas verbally.",0,"[0.2261973786435952, 1.6357440907688813e-308, 1.6357440907688813e-308, 1.6357440907688813e-308, 0.23529411764705882, 0.0, 0.17647058823529413, 0.12048192771084339]"
metaphor. Freedom was experienced and enjoyed by the ex-slave before her passing.,"metaphor. ""Taste"" implies experiencing a brief sense of freedom, not a physical sensation.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.08264462809917354]"
"literal. The sentence describes a literal action of sampling wines, not a metaphorical experience or sensation.","literal. ""Taste"" refers to the sensory experience of sampling wines.",0,"[0.21952465443761057, 0.060979070677114035, 1.221146424717419e-308, 1.221146424717419e-308, 0.375, 0.13333333333333333, 0.3125, 0.24155844155844156]"
metaphor. It implies draining or depleting a resource (patience) through excessive demands or stress.,"metaphor. ""Tax"" implies draining or exhausting, not referring to financial taxation.",1,"[0.2768365042534086, 0.15226007733937474, 0.08458893185520817, 1.6939495889106837e-308, 0.2857142857142857, 0.15384615384615385, 0.2857142857142857, 0.2303832116788321]"
"metaphor. The bus was traveling fast and loudly, resembling the sound of thunder.","metaphor. ""Thunder"" describes the bus's loud sound, not an actual storm or weather phenomenon.",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.3076923076923077, 0.07633587786259544]"
literal. Tying flies is a literal action performed by fishermen for fishing purposes.,"literal. ""Tie"" refers to the physical act of securing the fly to the fishing line.",0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.11363636363636363]"
metaphor. To indicate completing or finishing an event or meal.,"metaphorical. ""Topped off"" means completed or finished, rather than physically placing something on top.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.2222222222222222, 0.4, 0.09615384615384616]"
"literal. ""Top"" is used literally to describe the star being placed at the highest point.","literal. ""Tops"" refers to the physical position of the star on the tree.",0,"[0.3297707381386313, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4, 0.14285714285714285, 0.4, 0.2513513513513513]"
literal. Literal action of physically following or drawing the shape of the figure in the sand.,"literal. The word ""trace"" refers to a physical action of drawing a line.",0,"[0.24428389471321574, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.375, 0.06666666666666667, 0.25, 0.19108280254777069]"
metaphor. Describing a sudden and dramatic change in behavior or appearance.,"metaphor. Physical change is impossible, implying a figurative or fantastical transformation.",1,"[0.36363636363636365, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.0, 0.2727272727272727, 0.18181818181818182]"
"literal. ""Transform"" is used literally to describe the conversion of energy into light.","literal. ""Transform"" refers to a physical change of energy into light, a tangible process.",0,"[0.42857142857142855, 0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 0.5384615384615384, 0.3333333333333333, 0.5384615384615384, 0.42938931297709926]"
literal. It describes the physical act of crushing grapes with one's feet to extract juice.,"literal. ""Tread"" refers to the physical action of stepping on grapes to crush them.",0,"[0.39902690558743836, 0.07162021382338637, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.4375, 0.06666666666666667, 0.375, 0.3218737159293248]"
literal. Describing a physical action of digging or creating a trench for a military purpose.,literal. The sentence describes a physical action of digging a trench around a camp.,0,"[0.5985403583811576, 0.3581010691169319, 0.2327656949260057, 0.1692841417643678, 0.6666666666666666, 0.42857142857142855, 0.6666666666666666, 0.6496644295302012]"
"literal. Describes the physical action of carving letters into the stone, not a metaphorical meaning.","literal. ""Trenched"" describes a physical action of carving letters into stone.",0,"[0.50555922065373, 0.3475719641994394, 0.3089528570661684, 0.26067897314957955, 0.6666666666666666, 0.35714285714285715, 0.6, 0.5893793336715711]"
"literal. Specific action of pulling or towing a vessel, literal description of the tugboat's job.","literal. ""Tug"" refers to the physical action of pulling the freighter into the harbor.",0,"[0.33252242132286536, 0.14324042764677275, 0.07758856497533523, 2.0716834517485276e-308, 0.3125, 0.13333333333333333, 0.3125, 0.16778523489932884]"
"literal. Describing physical action, showing struggle or attempt to break free, literal interpretation of tugging.",literal. The prisoner is physically pulling on the chains to try to free themselves.,0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.10067114093959734]"
"literal. Literal description of physical object, not figurative language or comparison.","literal. The sentence describes a physical property of the cord, its tangled state.",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.18181818181818182, 0.13392857142857142]"
"metaphor. Displacement, destruction, loss of homes and communities.","metaphor. ""Uproot"" is used to describe the displacement of people, not physical plants.",1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.0, 0.375, 0.11764705882352941]"
"literal. No hidden meaning, directly investing wealth in sons, no symbolic significance or representation.","metaphor. ""Vest"" is used figuratively to mean ""entrust"" or ""invest"", not referring to clothing.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.03571428571428571]"
"metaphor. To express the act of spending time with family, rather than just physically going to a place.",literal. The sentence describes a physical trip to a specific location.,1,"[0.09622060754546369, 0.05292133415000504, 1.1775387717450385e-308, 1.1775387717450385e-308, 0.2222222222222222, 0.058823529411764705, 0.2222222222222222, 0.18244219653179192]"
"literal. It refers to physically going to a place, not a figurative or symbolic action.","literal. Refers to physically going to Paris, implying a physical presence.",0,"[0.37916941549029753, 0.20854317851966364, 0.1544764285330842, 0.08689299104985987, 0.4666666666666667, 0.2857142857142857, 0.4666666666666667, 0.4605814928711211]"
literal. Describes the rapid firing of gun shots in a repeated and continuous manner.,"literal. ""Volley"" refers to a simultaneous discharge of multiple firearms, a literal meaning.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10791366906474818]"
"literal. Refers to physically styling hair, not wearing as in clothing or accessories.","literal. ""Wear"" refers to physically having hair styled in a certain way on one's head.",0,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6153846153846154, 0.16666666666666666, 0.46153846153846156, 0.3872053872053872]"
"metaphor. It implies a carefree, light-hearted attitude that dispels worries with ease.","metaphor. Whistling is an action that can't literally remove worries, so it's a figurative expression.",1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.0, 0.23076923076923078, 0.12195121951219512]"
"literal. Literal action of making a whistling sound to call someone, not a metaphorical reference.","literal. Whistling is a common way to summon or signal someone, especially in a household.",0,"[0.3333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.3333333333333333, 0.20000000000000004]"
"metaphor. It implies a struggle, mental or emotional, to overcome feelings of inadequacy or self-doubt.","metaphor. No physical grappling or physical contact is involved, only emotional struggle.",1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.25, 0.0, 0.1875, 0.06802721088435373]"
literal. The sentence describes an actual physical activity involving physical contact between the children.,"literal. The sentence describes physical activity, implying a playful, physical struggle.",0,"[0.4152547563801129, 0.22839011600906212, 0.16917786371041638, 0.09516254833710924, 0.5, 0.3076923076923077, 0.5, 0.3112327656123276]"
literal. The sentence is describing a literal action of traveling across the Atlantic Ocean by boat.,literal. The sentence explicitly refers to crossing the Atlantic Ocean by boat.,0,"[0.47768754038252614, 0.39083526031297594, 0.2866125242295157, 0.15922918012750872, 0.5, 0.4, 0.5, 0.5088141025641026]"
