sent1,sent2,label,matrics
metaphor. To indicate hiding or suppressing emotions or thoughts.,metaphorical. Speech cannot be physically swallowed; she finished speaking the words.,1,"[0, 0, 0, 0, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0]"
metaphor. To indicate disbelief or skepticism.,"metaphorical. Implies skepticism or disbelief, not actually consuming a physical story.",1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.0, 0.3333333333333333, 0.07692307692307693]"
"metaphor. Music cannot physically swell, but the volume and intensity increased dramatically to a peak.","literal. Music does not physically swell, but can increase in volume and intensity.",1,"[0.39572488576635756, 0.21435097979011034, 0.07794581083276739, 1.9077870467055724e-308, 0.5333333333333333, 0.2857142857142857, 0.4666666666666667, 0.42884721456150027]"
"literal. Describing physical action, literal meaning, cause and effect relationship between water and wood.",literal. Water physically causes the wood to expand or increase in volume.,0,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.35714285714285715, 0.0, 0.2857142857142857, 0.14492753623188406]"
"metaphor. The meat was completely covered and surrounded by the fatty gravy, creating a swimming-like appearance.","literal. Describing the meat as ""swimming"" suggests it is fully immersed in the gravy.",1,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.29411764705882354, 0.0625, 0.23529411764705882, 0.19976265822784808]"
literal. The sentence describes a literal act of swimming in a body of water.,literal. Physical action described with specific details such as time and destination.,0,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.10869565217391303]"
literal. It describes physically attaching the notice to the board with a tack or pin.,"literal. ""Tack"" is a verb that means to attach or fasten something with a tack.",0,"[0.3333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.14285714285714285, 0.3333333333333333, 0.2842592592592593]"
"literal. Literal description of speech, not comparing to something else or using as a figure of speech.","literal. The word ""talk"" is used in its literal sense to describe speaking nonsense.",0,"[0.1153025352864842, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.23529411764705882, 0.0, 0.17647058823529413, 0.11976047904191618]"
metaphor. Freedom was experienced and enjoyed by the ex-slave before her passing.,"literal. The ex-slave actually experienced freedom before she passed away, not a metaphorical taste.",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6153846153846154, 0.16666666666666666, 0.38461538461538464, 0.30491803278688523]"
"literal. The sentence describes a literal action of sampling wines, not a metaphorical experience or sensation.","literal. The word ""taste"" is used in its literal sense to describe sampling wines.",0,"[0.24767939992862334, 0.0666829153653986, 1.928867353251809e-308, 1.928867353251809e-308, 0.375, 0.13333333333333333, 0.3125, 0.23544303797468355]"
metaphor. It implies draining or depleting a resource (patience) through excessive demands or stress.,metaphorically. Patience cannot be physically taxed; it is an abstract concept.,1,"[0, 0, 0, 0, 0.21428571428571427, 0.0, 0.14285714285714285, 0.0364963503649635]"
"metaphor. The bus was traveling fast and loudly, resembling the sound of thunder.",literal. Thunder is used to describe the loud noise made by the bus as it moves.,1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.15384615384615385, 0.11278195488721804]"
literal. Tying flies is a literal action performed by fishermen for fishing purposes.,literal. Tying flies is a common practice among fishermen for creating fishing lures.,0,"[0.6153846153846154, 0.4166666666666667, 0.2727272727272727, 0.2, 0.6153846153846154, 0.4166666666666667, 0.6153846153846154, 0.5991586538461539]"
metaphor. To indicate completing or finishing an event or meal.,"literal. ""Topped off"" means to finish or complete with something, in this case, cognac.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.3, 0.19230769230769232]"
"literal. ""Top"" is used literally to describe the star being placed at the highest point.",literal. It is describing the physical location of the star at the highest point of the tree.,0,"[0.4117647058823529, 0.1875, 0.06666666666666667, 2.2250738585072626e-308, 0.6, 0.35714285714285715, 0.6, 0.29605263157894735]"
literal. Literal action of physically following or drawing the shape of the figure in the sand.,literal. The sentence is describing the physical act of outlining a figure in the sand.,0,"[0.4365699263480883, 0.20046578250677521, 0.14392415154332583, 0.07795891541930147, 0.5625, 0.2, 0.4375, 0.521069182389937]"
metaphor. Describing a sudden and dramatic change in behavior or appearance.,"literal. Indicates a physical change in form, not a symbolic or figurative transformation.",1,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.1, 0.36363636363636365, 0.2818080357142857]"
"literal. ""Transform"" is used literally to describe the conversion of energy into light.",literal. The sentence describes a physical process of converting energy into light.,0,"[0.38335183942888473, 0.16728080265987696, 0.09200444146293235, 2.0471667756573244e-308, 0.5384615384615384, 0.16666666666666666, 0.46153846153846156, 0.44375889890840053]"
literal. It describes the physical act of crushing grapes with one's feet to extract juice.,literal. Treading grapes refers to the physical act of crushing grapes to extract juice.,0,"[0.6650448426457306, 0.5013414967637045, 0.3879428248766762, 0.2539262126465517, 0.625, 0.4666666666666667, 0.625, 0.6620805369127516]"
literal. Describing a physical action of digging or creating a trench for a military purpose.,"literal. The word ""trenched"" implies digging a trench, a physical action in this context.",0,"[0.39902690558743836, 0.14324042764677275, 0.07758856497533523, 2.0716834517485276e-308, 0.4666666666666667, 0.21428571428571427, 0.3333333333333333, 0.2861670395227443]"
"literal. Describes the physical action of carving letters into the stone, not a metaphorical meaning.","literal. Trenches are dug into the stone to carve the letters, not a metaphorical description.",0,"[0.4666666666666667, 0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 0.6666666666666666, 0.2857142857142857, 0.4666666666666667, 0.42083333333333334]"
"literal. Specific action of pulling or towing a vessel, literal description of the tugboat's job.","literal. The word ""tug"" is describing the physical action of the tugboat pulling the freighter.",0,"[0.3333333333333333, 0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.2, 0.3125, 0.16666666666666666]"
"literal. Describing physical action, showing struggle or attempt to break free, literal interpretation of tugging.","literal. The word ""tug"" typically refers to a physical action of pulling on something.",0,"[0.26601793705829224, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.4, 0.07142857142857142, 0.26666666666666666, 0.1342281879194631]"
"literal. Literal description of physical object, not figurative language or comparison.","literal. The cord is physically tangled or coiled, not being compared to something else.",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.0, 0.2727272727272727, 0.17699115044247787]"
"metaphor. Displacement, destruction, loss of homes and communities.","metaphor. People were not physically pulled out of the ground, but displaced from their homes.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.375, 0.1149425287356322]"
"literal. No hidden meaning, directly investing wealth in sons, no symbolic significance or representation.",metaphor. Fortunes cannot be physically placed in people; it means she left her wealth to them.,0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.1056338028169014]"
"metaphor. To express the act of spending time with family, rather than just physically going to a place.",literal. Refers to physically traveling to see relatives in the country for a month.,1,"[0.21470779802151024, 1.6720924800836196e-308, 1.6720924800836196e-308, 1.6720924800836196e-308, 0.2777777777777778, 0.0, 0.2222222222222222, 0.29040404040404044]"
"literal. It refers to physically going to a place, not a figurative or symbolic action.","literal. Asking about physically going to a location, not a metaphorical experience.",0,"[0.4543004567916529, 0.28320028475323816, 0.155760156614281, 0.0865334203412672, 0.4666666666666667, 0.2857142857142857, 0.4666666666666667, 0.4574482854366237]"
literal. Describes the rapid firing of gun shots in a repeated and continuous manner.,literal. Describes the action of multiple gun shots being fired in quick succession at the attackers.,0,"[0.4375, 0.2, 0.07142857142857141, 2.2250738585072626e-308, 0.5714285714285714, 0.23076923076923078, 0.5, 0.4445422535211268]"
"literal. Refers to physically styling hair, not wearing as in clothing or accessories.","literal. The phrase refers to physically styling one's hair in a specific manner, not metaphorically.",0,"[0.4, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.6153846153846154, 0.25, 0.5384615384615384, 0.48082869511440934]"
"metaphor. It implies a carefree, light-hearted attitude that dispels worries with ease.","metaphor. ""Whistle"" cannot literally remove worries; it symbolizes positivity dispelling negative thoughts.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.125]"
"literal. Literal action of making a whistling sound to call someone, not a metaphorical reference.","literal. Whistling is a physical action used to call someone, not a metaphorical expression.",0,"[0.5985403583811576, 0.3581010691169319, 0.3103542599013409, 0.2539262126465517, 0.6666666666666666, 0.35714285714285715, 0.5333333333333333, 0.6291946308724832]"
"metaphor. It implies a struggle, mental or emotional, to overcome feelings of inadequacy or self-doubt.","metaphor. ""Feeling of inferiority"" cannot be physically wrestled with, indicating a metaphorical use.",1,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.25, 0.06666666666666667, 0.1875, 0.10135135135135136]"
literal. The sentence describes an actual physical activity involving physical contact between the children.,"literal. The word ""wrestled"" is describing physical play between the children in the garden.",0,"[0.3571428571428572, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.23076923076923078, 0.5, 0.2142857142857143]"
literal. The sentence is describing a literal action of traveling across the Atlantic Ocean by boat.,"literal. The word ""sailed"" suggests travel by boat across the Atlantic Ocean.",0,"[0.35826565528689464, 0.19541763015648797, 0.07165313105737894, 1.594335087959687e-308, 0.5625, 0.3333333333333333, 0.4375, 0.4068550497121926]"
